name,VERY_POSITIVE,POSITIVE,NEUTRAL,NEGATIVE,VERY_NEGATIVE
A39CX0EE4BZCZC-630528069X.html,1,2,0,5,0
A39CX0EE4BZCZC-6305576173.html,2,8,0,3,0
A39CX0EE4BZCZC-6305622930.html,1,7,0,5,0
A39CX0EE4BZCZC-6305841861.html,1,4,4,5,0
A39CX0EE4BZCZC-B00000F8CT.html,2,5,1,3,1
A39CX0EE4BZCZC-B00000G0D3.html,0,12,0,4,0
A39CX0EE4BZCZC-B00000G0EC.html,3,8,2,0,0
A39CX0EE4BZCZC-B00000J2KS.html,0,4,4,15,0
A39CX0EE4BZCZC-B00000J2KX.html,2,7,1,3,0
A39CX0EE4BZCZC-B00000JGHM.html,3,4,2,6,1
A39CX0EE4BZCZC-B00003CXS4.html,2,14,1,5,1
A39CX0EE4BZCZC-B00003CXSP.html,1,6,1,4,1
A39CX0EE4BZCZC-B00004CIPK.html,1,2,0,5,0
A39CX0EE4BZCZC-B00004CK5O.html,0,5,3,8,0
A39CX0EE4BZCZC-B00004CSD8.html,1,5,1,4,0
A39CX0EE4BZCZC-B00004CSN0.html,3,4,2,6,1
A39CX0EE4BZCZC-B00004CX83.html,0,1,0,7,0
A39CX0EE4BZCZC-B00004CX8P.html,0,5,1,2,0
A39CX0EE4BZCZC-B00004CXVW.html,3,4,0,5,1
A39CX0EE4BZCZC-B00004CYAE.html,0,8,2,3,0
A39CX0EE4BZCZC-B00004CZRQ.html,0,5,3,13,0
A39CX0EE4BZCZC-B00004R6C3.html,0,5,1,2,0
A39CX0EE4BZCZC-B00004R6NR.html,3,8,2,0,0
A39CX0EE4BZCZC-B00004R99M.html,0,8,2,3,0
A39CX0EE4BZCZC-B00004RLE7.html,1,2,0,5,0
A39CX0EE4BZCZC-B00004RR63.html,0,2,2,6,0
A39CX0EE4BZCZC-B00004RYI6.html,3,4,0,5,1
A39CX0EE4BZCZC-B00004RYT1.html,1,5,4,8,0
A39CX0EE4BZCZC-B00004RYT2.html,1,3,1,1,0
A39CX0EE4BZCZC-B00004RYTY.html,4,5,1,2,0
A39CX0EE4BZCZC-B00004S5QK.html,0,4,0,3,0
A39CX0EE4BZCZC-B00004SH4M.html,2,6,1,1,0
A39CX0EE4BZCZC-B00004T8G1.html,0,7,3,2,0
A39CX0EE4BZCZC-B00004VY0N.html,1,3,1,1,0
A39CX0EE4BZCZC-B00004VY13.html,0,5,1,2,0
A39CX0EE4BZCZC-B00004VYLS.html,0,1,0,7,0
A39CX0EE4BZCZC-B00004VYPF.html,0,4,0,3,0
A39CX0EE4BZCZC-B00004XPQ2.html,3,5,1,1,0
A39CX0EE4BZCZC-B00004XPQ6.html,2,5,2,4,0
A39CX0EE4BZCZC-B00004XPQ7.html,2,5,2,4,0
A39CX0EE4BZCZC-B00004Y3LP.html,3,8,2,0,0
A39CX0EE4BZCZC-B00004Z4RS.html,0,11,0,5,0
A39CX0EE4BZCZC-B0000524CY.html,0,5,3,13,0
A39CX0EE4BZCZC-B000055XP5.html,0,11,0,5,0
A39CX0EE4BZCZC-B000056BRF.html,0,12,0,4,0
A39CX0EE4BZCZC-B000056BRG.html,0,12,0,4,0
A39CX0EE4BZCZC-B000056C1T.html,2,5,2,4,0
A39CX0EE4BZCZC-B000056IFI.html,0,2,2,6,0
A39CX0EE4BZCZC-B000056IFJ.html,0,2,2,6,0
A39CX0EE4BZCZC-B000057H8P.html,0,4,0,3,0
A39CX0EE4BZCZC-B000059XVS.html,1,6,0,6,0
A39CX0EE4BZCZC-B00005AA0N.html,1,7,0,5,0
A39CX0EE4BZCZC-B00005ALRP.html,1,6,1,4,0
A39CX0EE4BZCZC-B00005B238.html,2,0,2,6,1
A39CX0EE4BZCZC-B00005J792.html,2,6,0,3,0
A39CX0EE4BZCZC-B00005JGO7.html,2,14,1,5,1
A39CX0EE4BZCZC-B00005JKEC.html,0,2,1,3,0
A39CX0EE4BZCZC-B00005JLBE.html,0,2,5,6,0
A39CX0EE4BZCZC-B00005JMYF.html,0,7,1,3,1
A39CX0EE4BZCZC-B00005JOIH.html,2,6,2,6,0
A39CX0EE4BZCZC-B00005JPTK.html,1,7,0,6,0
A39CX0EE4BZCZC-B00005K3LU.html,1,2,0,5,0
A39CX0EE4BZCZC-B00005LKLB.html,1,2,0,5,0
A39CX0EE4BZCZC-B00005LKX4.html,1,6,1,4,1
A39CX0EE4BZCZC-B00005LKXE.html,1,6,1,4,1
A39CX0EE4BZCZC-B00005MHNI.html,0,4,4,15,0
A39CX0EE4BZCZC-B00005NDRZ.html,2,7,1,3,0
A39CX0EE4BZCZC-B00005NE15.html,0,7,3,2,0
A39CX0EE4BZCZC-B00005NE1W.html,2,6,0,3,0
A39CX0EE4BZCZC-B00005NZA1.html,2,6,0,3,0
A39CX0EE4BZCZC-B00005PJ8O.html,1,7,0,5,0
A39CX0EE4BZCZC-B00005U8EM.html,2,5,1,3,0
A39CX0EE4BZCZC-B00005UQZ5.html,1,6,1,4,0
A39CX0EE4BZCZC-B00005V96B.html,3,5,0,1,0
A39CX0EE4BZCZC-B000062V8S.html,0,2,1,4,0
A39CX0EE4BZCZC-B000065R0C.html,4,5,1,2,0
A39CX0EE4BZCZC-B00006DEF9.html,0,4,0,3,0
A39CX0EE4BZCZC-B00006FMG9.html,1,2,2,2,0
A39CX0EE4BZCZC-B00006FMGE.html,1,5,1,2,0
A39CX0EE4BZCZC-B00006FMGF.html,1,5,1,2,0
A39CX0EE4BZCZC-B00006FMGI.html,0,2,5,6,0
A39CX0EE4BZCZC-B00006FMGW.html,0,3,2,3,0
A39CX0EE4BZCZC-B00006FMGX.html,0,3,2,3,0
A39CX0EE4BZCZC-B00006L9XJ.html,0,5,1,2,0
A39CX0EE4BZCZC-B000071ZZI.html,0,5,2,4,0
A39CX0EE4BZCZC-B00008G8LR.html,2,0,2,6,1
A39CX0EE4BZCZC-B00008G9AP.html,1,5,1,2,0
A39CX0EE4BZCZC-B00008G9AQ.html,1,5,1,2,0
A39CX0EE4BZCZC-B00008OWOF.html,0,3,2,3,0
A39CX0EE4BZCZC-B00008S2SF.html,0,2,5,6,0
A39CX0EE4BZCZC-B00008VDAD.html,1,3,1,1,0
A39CX0EE4BZCZC-B000094P2X.html,1,2,2,2,0
A39CX0EE4BZCZC-B00009MEFI.html,2,2,2,6,1
A39CX0EE4BZCZC-B00009W8QL.html,2,2,2,6,1
A39CX0EE4BZCZC-B0000CC798.html,1,2,3,4,0
A39CX0EE4BZCZC-B0000D0XZ4.html,0,5,2,5,0
A39CX0EE4BZCZC-B0000DK4QI.html,2,0,2,6,1
A39CX0EE4BZCZC-B0001DI0FI.html,1,5,3,6,0
A39CX0EE4BZCZC-B0001HK21Y.html,1,2,2,2,0
A39CX0EE4BZCZC-B0001XQE7O.html,0,6,0,3,1
A39CX0EE4BZCZC-B00020JQ76.html,3,4,1,2,0
A39CX0EE4BZCZC-B000227EO6.html,1,5,4,3,0
A39CX0EE4BZCZC-B00023B1LC.html,0,5,2,4,0
A39CX0EE4BZCZC-B00023B1LM.html,0,5,2,4,0
A39CX0EE4BZCZC-B000244EME.html,2,0,2,6,1
A39CX0EE4BZCZC-B000244EMO.html,2,0,2,6,1
A39CX0EE4BZCZC-B000260OGW.html,3,6,4,8,0
A39CX0EE4BZCZC-B0002B15WE.html,1,2,0,5,0
A39CX0EE4BZCZC-B0002CHK1S.html,0,5,1,2,0
A39CX0EE4BZCZC-B0002NIAZW.html,0,3,0,4,1
A39CX0EE4BZCZC-B00064AM5I.html,0,7,1,3,1
A39CX0EE4BZCZC-B00064YTMU.html,2,5,0,3,0
A39CX0EE4BZCZC-B0006IIPIK.html,0,5,3,9,0
A39CX0EE4BZCZC-B0006IWY0U.html,1,5,3,6,0
A39CX0EE4BZCZC-B0006J28KU.html,3,4,2,6,1
A39CX0EE4BZCZC-B0007IF19K.html,1,2,1,5,0
A39CX0EE4BZCZC-B0007QS21G.html,0,3,0,4,1
A39CX0EE4BZCZC-B00096S48U.html,1,5,1,4,0
A39CX0EE4BZCZC-B000A6T29O.html,0,5,1,1,1
A39CX0EE4BZCZC-B000ARTN42.html,2,10,0,6,0
A39CX0EE4BZCZC-B000AY74OQ.html,0,5,1,0,0
A39CX0EE4BZCZC-B000B7QAHO.html,1,7,1,5,0
A39CX0EE4BZCZC-B000BB1MI2.html,1,7,1,5,0
A39CX0EE4BZCZC-B000BB96M6.html,1,7,1,5,0
A39CX0EE4BZCZC-B000BB96MG.html,1,7,1,5,0
A39CX0EE4BZCZC-B000BI5KV0.html,0,0,1,5,0
A39CX0EE4BZCZC-B000BZISQ2.html,0,2,1,4,0
A39CX0EE4BZCZC-B000BZIT20.html,2,5,1,3,1
A39CX0EE4BZCZC-B000C65YP8.html,3,9,2,5,0
A39CX0EE4BZCZC-B000CCW2RU.html,0,4,2,10,0
A39CX0EE4BZCZC-B000CD9U4M.html,1,7,1,5,0
A39CX0EE4BZCZC-B000E1MTYU.html,0,2,1,4,0
A39CX0EE4BZCZC-B000E5KJHA.html,1,7,1,5,0
A39CX0EE4BZCZC-B000EBGE64.html,1,5,1,2,0
A39CX0EE4BZCZC-B000ELL1TE.html,2,14,1,5,1
A39CX0EE4BZCZC-B000EOTTTU.html,1,7,1,10,0
A39CX0EE4BZCZC-B000ESSUL4.html,1,7,1,10,0
A39CX0EE4BZCZC-B000EWBKU8.html,1,2,0,5,0
A39CX0EE4BZCZC-B000F1IQIM.html,0,8,5,7,0
A39CX0EE4BZCZC-B000FA57NK.html,1,3,1,1,0
A39CX0EE4BZCZC-B000FEE6K6.html,3,9,2,5,0
A39CX0EE4BZCZC-B000FKO0Q0.html,1,6,1,4,0
A39CX0EE4BZCZC-B000G5SILM.html,2,3,2,1,0
A39CX0EE4BZCZC-B000GOUMPI.html,2,7,1,3,0
A39CX0EE4BZCZC-B000GUJYKG.html,1,2,0,5,0
A39CX0EE4BZCZC-B000H7I6CU.html,1,7,2,2,0
A39CX0EE4BZCZC-B000HRMAPE.html,0,8,0,2,0
A39CX0EE4BZCZC-B000I2JKEC.html,0,7,3,4,0
A39CX0EE4BZCZC-B000I2JKEM.html,1,4,2,6,0
A39CX0EE4BZCZC-B000I3PERS.html,3,3,1,2,0
A39CX0EE4BZCZC-B000I9S5U0.html,2,10,0,6,0
A39CX0EE4BZCZC-B000I9U9CW.html,2,2,2,6,1
A39CX0EE4BZCZC-B000I9WWJA.html,1,3,1,6,0
A39CX0EE4BZCZC-B000I9WWK4.html,0,5,1,2,0
A39CX0EE4BZCZC-B000I9X6UO.html,2,2,2,6,1
A39CX0EE4BZCZC-B000IMM3XW.html,0,11,0,5,0
A39CX0EE4BZCZC-B000IOM0WY.html,1,5,1,2,0
A39CX0EE4BZCZC-B000J1AGQI.html,1,5,1,4,0
A39CX0EE4BZCZC-B000JGG6T4.html,2,4,2,5,0
A39CX0EE4BZCZC-B000JJHYQK.html,2,3,2,1,0
A39CX0EE4BZCZC-B000JLPMPS.html,0,5,1,2,0
A39CX0EE4BZCZC-B000JLTR8Q.html,0,9,1,7,0
A39CX0EE4BZCZC-B000JLTR90.html,0,9,1,7,0
A39CX0EE4BZCZC-B000JU7KAE.html,0,9,1,7,0
A39CX0EE4BZCZC-B000JU7KAO.html,0,9,1,7,0
A39CX0EE4BZCZC-B000K2UVZM.html,2,0,1,10,1
A39CX0EE4BZCZC-B000K2UVZW.html,2,0,1,10,1
A39CX0EE4BZCZC-B000KI79YW.html,2,3,2,1,0
A39CX0EE4BZCZC-B000LC55F2.html,2,3,1,2,0
A39CX0EE4BZCZC-B000M53GMC.html,2,6,1,1,0
A39CX0EE4BZCZC-B000M8X200.html,0,7,3,4,0
A39CX0EE4BZCZC-B000M9BPEY.html,0,6,0,3,1
A39CX0EE4BZCZC-B000MS3YXU.html,0,9,1,7,0
A39CX0EE4BZCZC-B000NI8F5G.html,0,4,0,3,0
A39CX0EE4BZCZC-B000NIVJF4.html,1,7,1,3,0
A39CX0EE4BZCZC-B000NOK0GM.html,0,5,3,8,0
A39CX0EE4BZCZC-B000O1F6K4.html,0,8,5,7,0
A39CX0EE4BZCZC-B000O76T7C.html,2,5,1,3,1
A39CX0EE4BZCZC-B000P0J0DI.html,0,5,1,2,0
A39CX0EE4BZCZC-B000P0XJXA.html,2,2,1,6,0
A39CX0EE4BZCZC-B000PAAJVA.html,2,5,2,4,0
A39CX0EE4BZCZC-B000Q678OO.html,0,4,4,15,0
A39CX0EE4BZCZC-B000Q79HTC.html,0,5,2,4,0
A39CX0EE4BZCZC-B000Q99EAC.html,1,8,1,7,0
A39CX0EE4BZCZC-B000QE9ERU.html,0,5,2,6,0
A39CX0EE4BZCZC-B000RHLY8I.html,3,9,2,5,0
A39CX0EE4BZCZC-B000UR9T7I.html,2,8,5,4,1
A39CX0EE4BZCZC-B000V1Z8KK.html,1,5,7,4,1
A39CX0EE4BZCZC-B000VDDWE2.html,0,3,0,4,1
A39CX0EE4BZCZC-B000VSYDRM.html,1,6,0,7,0
A39CX0EE4BZCZC-B000WX5KA0.html,2,6,2,2,0
A39CX0EE4BZCZC-B000XQ0QW8.html,2,6,0,3,0
A39CX0EE4BZCZC-B000YHBEPO.html,0,8,0,2,0
A39CX0EE4BZCZC-B000Z8GZYW.html,2,5,1,3,0
A39CX0EE4BZCZC-B00103584Y.html,4,5,1,2,0
A39CX0EE4BZCZC-B0010DRYPU.html,0,5,1,2,0
A39CX0EE4BZCZC-B0010HOZVW.html,0,3,2,6,0
A39CX0EE4BZCZC-B0010T7R5G.html,3,4,0,5,1
A39CX0EE4BZCZC-B0011MRKHW.html,0,6,1,4,0
A39CX0EE4BZCZC-B0011NVCO8.html,0,3,0,6,0
A39CX0EE4BZCZC-B0011TMOIK.html,1,5,1,2,0
A39CX0EE4BZCZC-B0013AESMM.html,0,3,2,6,0
A39CX0EE4BZCZC-B0013ND36G.html,0,2,1,4,0
A39CX0EE4BZCZC-B0013YPEMG.html,0,1,0,7,0
A39CX0EE4BZCZC-B0014J8D9Q.html,0,5,1,2,0
A39CX0EE4BZCZC-B0014Z4ONE.html,0,5,0,3,0
A39CX0EE4BZCZC-B00158K0S8.html,1,7,0,5,0
A39CX0EE4BZCZC-B0015QQKPC.html,1,3,1,1,0
A39CX0EE4BZCZC-B0017OB12O.html,3,5,1,1,0
A39CX0EE4BZCZC-B0017R3WQE.html,0,6,1,4,0
A39CX0EE4BZCZC-B0018O4YSQ.html,3,4,0,5,1
A39CX0EE4BZCZC-B00190KZUU.html,0,6,0,3,1
A39CX0EE4BZCZC-B001992NW4.html,0,5,3,13,0
A39CX0EE4BZCZC-B001BJ6918.html,1,5,4,3,0
A39CX0EE4BZCZC-B001BN4WMW.html,3,3,1,2,0
A39CX0EE4BZCZC-B001CDR1FG.html,0,5,2,5,0
A39CX0EE4BZCZC-B001DHXT1G.html,2,8,0,7,0
A39CX0EE4BZCZC-B001DRF84W.html,0,5,2,5,0
A39CX0EE4BZCZC-B001EBYM8A.html,1,6,1,4,0
A39CX0EE4BZCZC-B001EBYM8U.html,0,2,1,3,0
A39CX0EE4BZCZC-B001EC2ISA.html,1,10,2,4,0
A39CX0EE4BZCZC-B001EC2IT4.html,1,10,2,4,0
A39CX0EE4BZCZC-B001EDVNLM.html,0,2,5,6,0
A39CX0EE4BZCZC-B001EL6EFE.html,0,5,1,0,0
A39CX0EE4BZCZC-B001F12J3Y.html,2,4,2,2,0
A39CX0EE4BZCZC-B001FQMOCA.html,1,7,3,13,1
A39CX0EE4BZCZC-B001FZ9AAU.html,0,9,0,3,0
A39CX0EE4BZCZC-B001G5RST4.html,0,5,1,0,0
A39CX0EE4BZCZC-B001G5RSTE.html,0,5,1,0,0
A39CX0EE4BZCZC-B001HUHBAE.html,0,3,4,5,0
A39CX0EE4BZCZC-B001IAME78.html,2,8,0,7,0
A39CX0EE4BZCZC-B001IO1614.html,0,2,5,6,0
A39CX0EE4BZCZC-B001KEHAI0.html,2,5,1,3,0
A39CX0EE4BZCZC-B001KZG99A.html,0,9,0,3,0
A39CX0EE4BZCZC-B001LX50I2.html,1,2,2,2,0
A39CX0EE4BZCZC-B001M9ELP8.html,3,4,1,2,0
A39CX0EE4BZCZC-B001NLF2ZI.html,2,2,4,5,0
A39CX0EE4BZCZC-B001OKKRVM.html,0,0,1,5,0
A39CX0EE4BZCZC-B001P9KR94.html,1,6,4,1,0
A39CX0EE4BZCZC-B001PO54V0.html,0,4,0,3,0
A39CX0EE4BZCZC-B001PPGAJY.html,1,2,3,4,0
A39CX0EE4BZCZC-B001R0BU3I.html,2,4,1,2,0
A39CX0EE4BZCZC-B001R6AW18.html,2,5,0,3,0
A39CX0EE4BZCZC-B001R6G34I.html,2,5,0,3,0
A39CX0EE4BZCZC-B001RALGBO.html,0,3,0,4,1
A39CX0EE4BZCZC-B001VPJZN6.html,1,2,2,2,0
A39CX0EE4BZCZC-B001VPJZNQ.html,3,4,1,2,0
A39CX0EE4BZCZC-B001W6S0C6.html,0,1,0,7,0
A39CX0EE4BZCZC-B001YV5036.html,2,10,0,6,0
A39CX0EE4BZCZC-B0026127Y8.html,0,5,1,5,0
A39CX0EE4BZCZC-B00267N3DQ.html,2,4,1,2,0
A39CX0EE4BZCZC-B00288KNLS.html,0,7,1,5,0
A39CX0EE4BZCZC-B0028OA3EO.html,0,10,2,7,0
A39CX0EE4BZCZC-B0028OA3EY.html,0,10,2,7,0
A39CX0EE4BZCZC-B002GHHHMO.html,0,5,3,13,0
A39CX0EE4BZCZC-B002KGREJM.html,1,7,1,3,0
A39CX0EE4BZCZC-B002OSA3MQ.html,0,5,3,8,0
A39CX0EE4BZCZC-B002OSHN88.html,0,5,3,8,0
A39CX0EE4BZCZC-B002R1W5VW.html,1,3,2,3,0
A39CX0EE4BZCZC-B002RIC50G.html,2,5,0,4,0
A39CX0EE4BZCZC-B002SEQ8ZC.html,0,7,1,5,0
A39CX0EE4BZCZC-B002SEQ8ZM.html,0,7,1,5,0
A39CX0EE4BZCZC-B002VWOMMM.html,0,5,1,2,0
A39CX0EE4BZCZC-B002YCVX5S.html,2,3,1,5,0
A39CX0EE4BZCZC-B003ELMR9E.html,0,7,0,3,0
A39CX0EE4BZCZC-B003GXJ072.html,2,5,1,3,1
A39CX0EE4BZCZC-B003HARV4S.html,2,1,2,2,0
A39CX0EE4BZCZC-B003IWZ1D8.html,1,5,4,8,0
A39CX0EE4BZCZC-B003KV3E36.html,0,4,2,7,1
A39CX0EE4BZCZC-B003L16FAE.html,2,0,2,6,1
A39CX0EE4BZCZC-B003PAXONC.html,1,7,0,6,0
A39CX0EE4BZCZC-B003UAFBXS.html,0,13,4,4,1
A39CX0EE4BZCZC-B003WTO5Y8.html,0,5,0,6,0
A39CX0EE4BZCZC-B0041G67ZG.html,2,2,4,5,0
A39CX0EE4BZCZC-B0043JDUNS.html,1,4,1,2,0
A39CX0EE4BZCZC-B004KV92ZE.html,2,4,2,4,0
A39CX0EE4BZCZC-B004RE29T0.html,2,5,1,3,1
A39CX0EE4BZCZC-B004RKXW0E.html,0,3,4,4,1
A39CX0EE4BZCZC-B004SIP8QQ.html,1,5,4,3,0
A39CX0EE4BZCZC-B004TJ1H1E.html,1,7,2,2,0
A39CX0EE4BZCZC-B004TRJRD6.html,0,5,3,13,0
A39CX0EE4BZCZC-B005DVINPU.html,0,1,0,7,0
A39CX0EE4BZCZC-B005V5HWAA.html,1,4,1,5,0
A39CX0EE4BZCZC-B005ZMUP8K.html,0,3,0,5,0
A39CX0EE4BZCZC-B0068FZ05Q.html,0,5,2,4,0
A39CX0EE4BZCZC-B006CUZ8S6.html,1,5,1,2,0
A39CX0EE4BZCZC-B006H90TLI.html,3,10,1,10,0
A39CX0EE4BZCZC-B007K8BDMY.html,1,3,5,12,1
A39CX0EE4BZCZC-B0083SJFZC.html,0,5,1,2,0
A39CX0EE4BZCZC-B00867GKIK.html,0,3,4,5,0
A39CX0EE4BZCZC-B00871C09S.html,1,4,1,5,0
A39CX0EE4BZCZC-B0087ZG7UW.html,1,5,4,8,0
A39CX0EE4BZCZC-B008V5OTW6.html,2,6,2,6,0
A39CX0EE4BZCZC-B008WDRWZS.html,1,3,5,12,1
A39CX0EE4BZCZC-B008YI91HS.html,3,8,2,0,0
A39IBJB2PBVC7I-1404954988.html,0,6,1,13,1
A39IBJB2PBVC7I-6301797965.html,2,12,2,8,0
A39IBJB2PBVC7I-6304994540.html,1,11,4,4,1
A39IBJB2PBVC7I-6305576173.html,2,12,2,8,0
A39IBJB2PBVC7I-B00000J2KS.html,1,12,2,7,0
A39IBJB2PBVC7I-B00005JNCZ.html,0,3,1,11,0
A39IBJB2PBVC7I-B00005MHNI.html,1,12,2,7,0
A39IBJB2PBVC7I-B0006J240Y.html,1,3,3,10,0
A39IBJB2PBVC7I-B0006Z2KOI.html,0,3,1,11,0
A39IBJB2PBVC7I-B0007IF19K.html,2,7,4,6,0
A39IBJB2PBVC7I-B000957O7S.html,3,5,6,9,0
A39IBJB2PBVC7I-B000957O82.html,3,5,6,9,0
A39IBJB2PBVC7I-B00096S49O.html,3,5,6,9,0
A39IBJB2PBVC7I-B000AE8L1Q.html,1,12,2,14,0
A39IBJB2PBVC7I-B000AMWIVM.html,0,3,4,8,0
A39IBJB2PBVC7I-B000ARIS52.html,1,4,0,6,0
A39IBJB2PBVC7I-B000ARTMWU.html,0,0,2,6,0
A39IBJB2PBVC7I-B000ARTN42.html,0,7,1,11,3
A39IBJB2PBVC7I-B000ASDG0I.html,0,1,0,8,1
A39IBJB2PBVC7I-B000B7QAHO.html,1,7,2,8,1
A39IBJB2PBVC7I-B000BB1MI2.html,1,7,2,8,1
A39IBJB2PBVC7I-B000BB96M6.html,1,7,2,8,1
A39IBJB2PBVC7I-B000BB96MG.html,1,7,2,8,1
A39IBJB2PBVC7I-B000BI5KV0.html,1,3,1,3,1
A39IBJB2PBVC7I-B000CCW2RU.html,2,2,6,16,0
A39IBJB2PBVC7I-B000CD9U4M.html,1,7,2,8,1
A39IBJB2PBVC7I-B000E5KJHA.html,1,7,2,8,1
A39IBJB2PBVC7I-B000EYK4KI.html,0,1,0,8,1
A39IBJB2PBVC7I-B000FS9FCQ.html,1,9,2,4,1
A39IBJB2PBVC7I-B000FUTQNC.html,1,5,4,10,0
A39IBJB2PBVC7I-B000H0MKOC.html,1,7,0,9,0
A39IBJB2PBVC7I-B000I186FW.html,1,9,2,4,1
A39IBJB2PBVC7I-B000I2JKEM.html,2,5,0,9,1
A39IBJB2PBVC7I-B000I9S5U0.html,0,7,1,11,3
A39IBJB2PBVC7I-B000I9WWJA.html,1,4,4,13,0
A39IBJB2PBVC7I-B000I9YUW2.html,1,3,3,10,0
A39IBJB2PBVC7I-B000J103OI.html,2,6,1,6,3
A39IBJB2PBVC7I-B000JSI7AI.html,1,8,0,8,0
A39IBJB2PBVC7I-B000K2UVZM.html,0,7,1,15,2
A39IBJB2PBVC7I-B000K2UVZW.html,0,7,1,15,2
A39IBJB2PBVC7I-B000LC55F2.html,0,7,1,8,0
A39IBJB2PBVC7I-B000ML11RI.html,1,4,0,6,0
A39IBJB2PBVC7I-B000MQC9H4.html,3,4,3,16,0
A39IBJB2PBVC7I-B000MXPE7O.html,1,3,0,15,0
A39IBJB2PBVC7I-B000MXPE7Y.html,1,3,0,15,0
A39IBJB2PBVC7I-B000N6U0DS.html,1,7,4,8,2
A39IBJB2PBVC7I-B000N6U0E2.html,1,7,4,8,2
A39IBJB2PBVC7I-B000NIVJF4.html,1,10,3,12,0
A39IBJB2PBVC7I-B000OW77UU.html,1,7,4,8,2
A39IBJB2PBVC7I-B000Q678OO.html,1,12,2,7,0
A39IBJB2PBVC7I-B000T4349G.html,1,3,3,10,0
A39IBJB2PBVC7I-B000YENUI6.html,1,8,3,11,2
A39IBJB2PBVC7I-B000ZN8036.html,0,6,2,17,0
A39IBJB2PBVC7I-B000ZN803G.html,0,6,2,17,0
A39IBJB2PBVC7I-B0012FHGCW.html,0,6,2,17,0
A39IBJB2PBVC7I-B0014B8KSI.html,1,11,5,9,0
A39IBJB2PBVC7I-B0014CQNTK.html,1,4,1,19,1
A39IBJB2PBVC7I-B0016OLC5Q.html,0,6,2,17,0
A39IBJB2PBVC7I-B001FQMOCA.html,1,5,6,20,1
A39IBJB2PBVC7I-B001GJ7E9E.html,0,1,0,8,1
A39IBJB2PBVC7I-B001OKKRVM.html,1,3,1,3,1
A39IBJB2PBVC7I-B001YV5036.html,0,7,1,11,3
A39IBJB2PBVC7I-B0028O9VE2.html,0,6,1,13,1
A39IBJB2PBVC7I-B002KGREJC.html,1,4,1,19,1
A39IBJB2PBVC7I-B002KGREJM.html,1,10,3,12,0
A39IBJB2PBVC7I-B002KGREJW.html,1,6,1,7,0
A39IBJB2PBVC7I-B002V0GZ9M.html,1,3,0,7,0
A39IBJB2PBVC7I-B003HARV4S.html,0,9,2,12,0
A39IBJB2PBVC7I-B004SUDQ22.html,2,10,4,6,1
A39IBJB2PBVC7I-B005OV0PS2.html,1,11,4,4,1
A39IBJB2PBVC7I-B0065AVS0K.html,1,4,0,6,0
A39IBJB2PBVC7I-B006H90TLI.html,0,4,8,16,3
A39IBJB2PBVC7I-B007K8BDMY.html,1,4,1,7,0
A39IBJB2PBVC7I-B008PZZND6.html,1,8,0,8,0
A39IBJB2PBVC7I-B008WDRWZS.html,1,4,1,7,0
A39IY0JU5JI69G-0790738139.html,2,6,1,7,1
A39IY0JU5JI69G-0790738147.html,2,6,1,7,1
A39IY0JU5JI69G-0792838289.html,1,5,1,3,0
A39IY0JU5JI69G-630266232X.html,1,3,1,1,0
A39IY0JU5JI69G-6304994540.html,0,5,1,9,0
A39IY0JU5JI69G-B00004CK5O.html,0,2,1,3,0
A39IY0JU5JI69G-B00005JLBQ.html,0,3,4,7,0
A39IY0JU5JI69G-B00005JNC2.html,4,8,2,10,0
A39IY0JU5JI69G-B0000683U7.html,2,11,1,5,0
A39IY0JU5JI69G-B00006FMFZ.html,0,3,4,7,0
A39IY0JU5JI69G-B00006FMG0.html,0,3,4,7,0
A39IY0JU5JI69G-B00006FMGW.html,2,8,3,7,0
A39IY0JU5JI69G-B00006FMGX.html,2,8,3,7,0
A39IY0JU5JI69G-B00008OWOF.html,2,8,3,7,0
A39IY0JU5JI69G-B0001CNRRU.html,3,10,9,16,0
A39IY0JU5JI69G-B0002RGNRU.html,2,11,5,5,0
A39IY0JU5JI69G-B0007R4TBW.html,4,8,2,10,0
A39IY0JU5JI69G-B000ARTN42.html,0,15,2,16,0
A39IY0JU5JI69G-B000C8Q978.html,1,7,2,19,2
A39IY0JU5JI69G-B000I9S5U0.html,0,15,2,16,0
A39IY0JU5JI69G-B000LC55F2.html,1,5,0,7,0
A39IY0JU5JI69G-B000MXPE7O.html,0,5,1,6,3
A39IY0JU5JI69G-B000MXPE7Y.html,0,5,1,6,3
A39IY0JU5JI69G-B000NIVJF4.html,1,9,2,7,1
A39IY0JU5JI69G-B000NOK0GM.html,0,2,1,3,0
A39IY0JU5JI69G-B000QFCD7W.html,2,17,1,12,0
A39IY0JU5JI69G-B000VALY54.html,4,7,4,3,0
A39IY0JU5JI69G-B000VY1EYQ.html,3,5,3,2,0
A39IY0JU5JI69G-B000W4HJ44.html,2,8,4,7,0
A39IY0JU5JI69G-B000YENUI6.html,2,9,3,9,0
A39IY0JU5JI69G-B000ZN8036.html,1,7,4,27,1
A39IY0JU5JI69G-B000ZN803G.html,1,7,4,27,1
A39IY0JU5JI69G-B0012FHGCW.html,1,7,4,27,1
A39IY0JU5JI69G-B0013FXWU6.html,2,8,3,11,0
A39IY0JU5JI69G-B0014B8KSI.html,1,9,6,19,0
A39IY0JU5JI69G-B0014T5TAM.html,1,9,7,21,0
